"GEO_ID","P002001","P002002","P002003","P002004","P002005","P002006","NAME"
"id","Total","Total!!Urban","Total!!Urban!!Inside urbanized areas","Total!!Urban!!Inside urban clusters","Total!!Rural","Total!!Not defined for this file","Geographic Area Name"
"8600000US75788","126","0","0","0","126","0","ZCTA5 75788"
"8600000US75789","7593","0","0","0","7593","0","ZCTA5 75789"
"8600000US75790","4203","2502","0","2502","1701","0","ZCTA5 75790"
"8600000US75791","13125","9122","9122","0","4003","0","ZCTA5 75791"
"8600000US75792","3518","0","0","0","3518","0","ZCTA5 75792"
"8600000US75801","16799","11159","0","11159","5640","0","ZCTA5 75801"
"8600000US75803","22397","8095","0","8095","14302","0","ZCTA5 75803"
"8600000US75831","5386","0","0","0","5386","0","ZCTA5 75831"
"8600000US75832","66","0","0","0","66","0","ZCTA5 75832"
"8600000US75833","3324","0","0","0","3324","0","ZCTA5 75833"
"8600000US75835","12012","6292","0","6292","5720","0","ZCTA5 75835"
"8600000US75838","666","0","0","0","666","0","ZCTA5 75838"
"8600000US75839","5069","0","0","0","5069","0","ZCTA5 75839"
"8600000US75840","7076","3280","0","3280","3796","0","ZCTA5 75840"
"8600000US75844","5718","0","0","0","5718","0","ZCTA5 75844"
"8600000US75845","3259","0","0","0","3259","0","ZCTA5 75845"
"8600000US75846","2718","0","0","0","2718","0","ZCTA5 75846"
"8600000US75847","1859","0","0","0","1859","0","ZCTA5 75847"
"8600000US75848","92","0","0","0","92","0","ZCTA5 75848"
"8600000US75849","75","0","0","0","75","0","ZCTA5 75849"
"8600000US75850","671","0","0","0","671","0","ZCTA5 75850"
"8600000US75851","5050","0","0","0","5050","0","ZCTA5 75851"
"8600000US75852","3762","0","0","0","3762","0","ZCTA5 75852"
"8600000US75853","963","0","0","0","963","0","ZCTA5 75853"
"8600000US75855","2369","0","0","0","2369","0","ZCTA5 75855"
"8600000US75856","196","0","0","0","196","0","ZCTA5 75856"
"8600000US75858","43","0","0","0","43","0","ZCTA5 75858"
"8600000US75859","1923","0","0","0","1923","0","ZCTA5 75859"
"8600000US75860","6644","3363","0","3363","3281","0","ZCTA5 75860"
"8600000US75861","9017","0","0","0","9017","0","ZCTA5 75861"
"8600000US75862","10091","3320","0","3320","6771","0","ZCTA5 75862"
"8600000US75901","29036","19981","0","19981","9055","0","ZCTA5 75901"
"8600000US75904","34004","24946","0","24946","9058","0","ZCTA5 75904"
"8600000US75925","4179","0","0","0","4179","0","ZCTA5 75925"
"8600000US75926","1070","0","0","0","1070","0","ZCTA5 75926"
"8600000US75928","1411","0","0","0","1411","0","ZCTA5 75928"
"8600000US75929","1599","0","0","0","1599","0","ZCTA5 75929"
"8600000US75930","2023","0","0","0","2023","0","ZCTA5 75930"
"8600000US75931","2631","0","0","0","2631","0","ZCTA5 75931"
"8600000US75932","1437","0","0","0","1437","0","ZCTA5 75932"
"8600000US75933","1599","0","0","0","1599","0","ZCTA5 75933"
"8600000US75934","99","0","0","0","99","0","ZCTA5 75934"
"8600000US75935","13685","5234","0","5234","8451","0","ZCTA5 75935"
"8600000US75936","889","0","0","0","889","0","ZCTA5 75936"
"8600000US75937","994","0","0","0","994","0","ZCTA5 75937"
"8600000US75938","2608","0","0","0","2608","0","ZCTA5 75938"
"8600000US75939","3992","0","0","0","3992","0","ZCTA5 75939"
"8600000US75941","9105","4461","0","4461","4644","0","ZCTA5 75941"
"8600000US75942","115","0","0","0","115","0","ZCTA5 75942"
"8600000US75943","1262","0","0","0","1262","0","ZCTA5 75943"
"8600000US75944","1301","0","0","0","1301","0","ZCTA5 75944"
"8600000US75946","3578","0","0","0","3578","0","ZCTA5 75946"
"8600000US75948","6281","0","0","0","6281","0","ZCTA5 75948"
"8600000US75949","7976","0","0","0","7976","0","ZCTA5 75949"
"8600000US75951","16134","7790","0","7790","8344","0","ZCTA5 75951"
"8600000US75954","3280","0","0","0","3280","0","ZCTA5 75954"
"8600000US75956","7623","0","0","0","7623","0","ZCTA5 75956"
"8600000US75959","923","0","0","0","923","0","ZCTA5 75959"
"8600000US75960","913","0","0","0","913","0","ZCTA5 75960"
"8600000US75961","14910","7800","0","7800","7110","0","ZCTA5 75961"
"8600000US75962","3029","3029","0","3029","0","0","ZCTA5 75962"
"8600000US75964","20097","11103","0","11103","8994","0","ZCTA5 75964"
"8600000US75965","17591","12614","0","12614","4977","0","ZCTA5 75965"
"8600000US75966","5371","0","0","0","5371","0","ZCTA5 75966"
"8600000US75968","1766","0","0","0","1766","0","ZCTA5 75968"
"8600000US75969","4116","0","0","0","4116","0","ZCTA5 75969"
"8600000US75972","6620","0","0","0","6620","0","ZCTA5 75972"
"8600000US75973","2599","0","0","0","2599","0","ZCTA5 75973"
"8600000US75974","3126","0","0","0","3126","0","ZCTA5 75974"
"8600000US75975","3699","0","0","0","3699","0","ZCTA5 75975"
"8600000US75976","827","0","0","0","827","0","ZCTA5 75976"
"8600000US75977","750","0","0","0","750","0","ZCTA5 75977"
"8600000US75978","144","0","0","0","144","0","ZCTA5 75978"
"8600000US75979","11423","4760","0","4760","6663","0","ZCTA5 75979"
"8600000US75980","2836","0","0","0","2836","0","ZCTA5 75980"
"8600000US76001","30460","30452","30452","0","8","0","ZCTA5 76001"
"8600000US76002","30269","30269","30269","0","0","0","ZCTA5 76002"
"8600000US76006","22639","22639","22639","0","0","0","ZCTA5 76006"
"8600000US76008","13602","8406","1194","7212","5196","0","ZCTA5 76008"
"8600000US76009","19759","9815","915","8900","9944","0","ZCTA5 76009"
"8600000US76010","55706","55706","55706","0","0","0","ZCTA5 76010"
"8600000US76011","21594","21594","21594","0","0","0","ZCTA5 76011"
"8600000US76012","25689","25689","25689","0","0","0","ZCTA5 76012"
"8600000US76013","30680","30680","30680","0","0","0","ZCTA5 76013"
"8600000US76014","34072","34072","34072","0","0","0","ZCTA5 76014"
"8600000US76015","16658","16658","16658","0","0","0","ZCTA5 76015"
"8600000US76016","30852","30852","30852","0","0","0","ZCTA5 76016"
"8600000US76017","44724","44724","44724","0","0","0","ZCTA5 76017"
"8600000US76018","26938","26938","26938","0","0","0","ZCTA5 76018"
"8600000US76020","27270","16189","16189","0","11081","0","ZCTA5 76020"
"8600000US76021","33673","33673","33673","0","0","0","ZCTA5 76021"
"8600000US76022","13212","13212","13212","0","0","0","ZCTA5 76022"
"8600000US76023","5832","0","0","0","5832","0","ZCTA5 76023"
"8600000US76028","59744","52293","52293","0","7451","0","ZCTA5 76028"
"8600000US76031","17759","9307","0","9307","8452","0","ZCTA5 76031"
"8600000US76033","24819","20712","0","20712","4107","0","ZCTA5 76033"
"8600000US76034","22748","22748","22748","0","0","0","ZCTA5 76034"
"8600000US76035","1622","0","0","0","1622","0","ZCTA5 76035"
"8600000US76036","22352","19635","19635","0","2717","0","ZCTA5 76036"
"8600000US76039","32925","32925","32925","0","0","0","ZCTA5 76039"
"8600000US76040","27524","27524","27524","0","0","0","ZCTA5 76040"
"8600000US76041","434","0","0","0","434","0","ZCTA5 76041"
"8600000US76043","7071","0","0","0","7071","0","ZCTA5 76043"
"8600000US76044","3866","0","0","0","3866","0","ZCTA5 76044"
"8600000US76048","21989","16600","0","16600","5389","0","ZCTA5 76048"
"8600000US76049","25130","18016","0","18016","7114","0","ZCTA5 76049"
"8600000US76050","5875","0","0","0","5875","0","ZCTA5 76050"
"8600000US76051","46320","46320","46320","0","0","0","ZCTA5 76051"
"8600000US76052","15995","13906","13556","350","2089","0","ZCTA5 76052"
"8600000US76053","28421","28421","28421","0","0","0","ZCTA5 76053"
"8600000US76054","11764","11764","11764","0","0","0","ZCTA5 76054"
"8600000US76055","3084","0","0","0","3084","0","ZCTA5 76055"
"8600000US76058","17123","4982","4682","300","12141","0","ZCTA5 76058"
"8600000US76059","4881","4803","0","4803","78","0","ZCTA5 76059"
"8600000US76060","6764","6424","6424","0","340","0","ZCTA5 76060"
"8600000US76061","152","0","0","0","152","0","ZCTA5 76061"
"8600000US76063","61361","57110","57110","0","4251","0","ZCTA5 76063"
"8600000US76064","1883","0","0","0","1883","0","ZCTA5 76064"
"8600000US76065","28986","23636","23636","0","5350","0","ZCTA5 76065"
"8600000US76066","3142","0","0","0","3142","0","ZCTA5 76066"
"8600000US76067","22117","16109","0","16109","6008","0","ZCTA5 76067"
"8600000US76070","752","0","0","0","752","0","ZCTA5 76070"
"8600000US76071","3320","2902","0","2902","418","0","ZCTA5 76071"
"8600000US76073","5327","0","0","0","5327","0","ZCTA5 76073"
"8600000US76077","590","0","0","0","590","0","ZCTA5 76077"
"8600000US76078","8572","2017","0","2017","6555","0","ZCTA5 76078"
"8600000US76082","17748","5093","2470","2623","12655","0","ZCTA5 76082"
"8600000US76084","8327","5164","0","5164","3163","0","ZCTA5 76084"
"8600000US76085","8787","2437","1301","1136","6350","0","ZCTA5 76085"
"8600000US76086","20196","19481","0","19481","715","0","ZCTA5 76086"
"8600000US76087","24746","11346","0","11346","13400","0","ZCTA5 76087"
"8600000US76088","11499","503","0","503","10996","0","ZCTA5 76088"
"8600000US76092","26669","26189","26189","0","480","0","ZCTA5 76092"
"8600000US76093","2095","0","0","0","2095","0","ZCTA5 76093"
"8600000US76102","8111","8111","8111","0","0","0","ZCTA5 76102"
"8600000US76103","14572","14572","14572","0","0","0","ZCTA5 76103"
"8600000US76104","17446","17446","17446","0","0","0","ZCTA5 76104"
"8600000US76105","22194","22194","22194","0","0","0","ZCTA5 76105"
"8600000US76106","35389","35389","35389","0","0","0","ZCTA5 76106"
"8600000US76107","25917","25917","25917","0","0","0","ZCTA5 76107"
"8600000US76108","38227","34117","34117","0","4110","0","ZCTA5 76108"
"8600000US76109","21710","21710","21710","0","0","0","ZCTA5 76109"
"8600000US76110","30434","30434","30434","0","0","0","ZCTA5 76110"
"8600000US76111","21685","21685","21685","0","0","0","ZCTA5 76111"
"8600000US76112","38993","38993","38993","0","0","0","ZCTA5 76112"
"8600000US76114","24741","24741","24741","0","0","0","ZCTA5 76114"
"8600000US76115","20696","20696","20696","0","0","0","ZCTA5 76115"
"8600000US76116","46746","46746","46746","0","0","0","ZCTA5 76116"
"8600000US76117","30645","30645","30645","0","0","0","ZCTA5 76117"
"8600000US76118","13866","13866","13866","0","0","0","ZCTA5 76118"
"8600000US76119","42761","42761","42761","0","0","0","ZCTA5 76119"
"8600000US76120","15283","15283","15283","0","0","0","ZCTA5 76120"
"8600000US76123","29722","28906","28906","0","816","0","ZCTA5 76123"
"8600000US76126","19395","15524","15524","0","3871","0","ZCTA5 76126"
"8600000US76127","2003","2003","2003","0","0","0","ZCTA5 76127"
"8600000US76129","2833","2833","2833","0","0","0","ZCTA5 76129"
"8600000US76131","28374","28224","28224","0","150","0","ZCTA5 76131"
"8600000US76132","24709","24709","24709","0","0","0","ZCTA5 76132"
"8600000US76133","48394","48394","48394","0","0","0","ZCTA5 76133"
"8600000US76134","23704","23704","23704","0","0","0","ZCTA5 76134"
"8600000US76135","20684","19546","19546","0","1138","0","ZCTA5 76135"
"8600000US76137","54911","54911","54911","0","0","0","ZCTA5 76137"
"8600000US76140","26340","24789","24789","0","1551","0","ZCTA5 76140"
"8600000US76148","23331","23331","23331","0","0","0","ZCTA5 76148"
"8600000US76155","3115","3115","3115","0","0","0","ZCTA5 76155"
"8600000US76164","16748","16748","16748","0","0","0","ZCTA5 76164"
"8600000US76177","4891","4595","4595","0","296","0","ZCTA5 76177"
"8600000US76179","48058","44021","44021","0","4037","0","ZCTA5 76179"
"8600000US76180","33444","33444","33444","0","0","0","ZCTA5 76180"
"8600000US76182","28209","28209","28209","0","0","0","ZCTA5 76182"
"8600000US76201","27107","27107","27107","0","0","0","ZCTA5 76201"
"8600000US76205","18510","18510","18510","0","0","0","ZCTA5 76205"
"8600000US76207","10579","8472","6726","1746","2107","0","ZCTA5 76207"
"8600000US76208","19782","18498","18498","0","1284","0","ZCTA5 76208"
"8600000US76209","24018","24018","24018","0","0","0","ZCTA5 76209"
"8600000US76210","39556","39365","39365","0","191","0","ZCTA5 76210"
"8600000US76225","3156","0","0","0","3156","0","ZCTA5 76225"
"8600000US76226","18419","11566","10005","1561","6853","0","ZCTA5 76226"
"8600000US76227","22141","17780","11140","6640","4361","0","ZCTA5 76227"
"8600000US76228","1119","0","0","0","1119","0","ZCTA5 76228"
"8600000US76230","9711","5143","0","5143","4568","0","ZCTA5 76230"
"8600000US76233","3235","0","0","0","3235","0","ZCTA5 76233"
"8600000US76234","15587","5910","0","5910","9677","0","ZCTA5 76234"
"8600000US76238","431","0","0","0","431","0","ZCTA5 76238"
"8600000US76239","1087","0","0","0","1087","0","ZCTA5 76239"
"8600000US76240","26120","15746","0","15746","10374","0","ZCTA5 76240"
"8600000US76244","60388","60297","60297","0","91","0","ZCTA5 76244"
"8600000US76245","1780","0","0","0","1780","0","ZCTA5 76245"
"8600000US76247","13098","8099","5113","2986","4999","0","ZCTA5 76247"
"8600000US76248","34647","34647","34647","0","0","0","ZCTA5 76248"
"8600000US76249","7194","4173","0","4173","3021","0","ZCTA5 76249"
"8600000US76250","937","0","0","0","937","0","ZCTA5 76250"
"8600000US76251","731","0","0","0","731","0","ZCTA5 76251"
"8600000US76252","2863","0","0","0","2863","0","ZCTA5 76252"
"8600000US76253","230","0","0","0","230","0","ZCTA5 76253"
"8600000US76255","5411","2953","0","2953","2458","0","ZCTA5 76255"
"8600000US76258","6659","3579","0","3579","3080","0","ZCTA5 76258"
"8600000US76259","4618","0","0","0","4618","0","ZCTA5 76259"
"8600000US76261","233","0","0","0","233","0","ZCTA5 76261"
"8600000US76262","27648","25861","25861","0","1787","0","ZCTA5 76262"
"8600000US76263","44","0","0","0","44","0","ZCTA5 76263"
"8600000US76264","1412","243","0","243","1169","0","ZCTA5 76264"
"8600000US76265","1893","0","0","0","1893","0","ZCTA5 76265"
"8600000US76266","13495","5972","0","5972","7523","0","ZCTA5 76266"
"8600000US76268","250","0","0","0","250","0","ZCTA5 76268"
"8600000US76270","1853","0","0","0","1853","0","ZCTA5 76270"
"8600000US76271","1352","0","0","0","1352","0","ZCTA5 76271"
"8600000US76272","4745","0","0","0","4745","0","ZCTA5 76272"
"8600000US76273","9135","3716","0","3716","5419","0","ZCTA5 76273"
"8600000US76301","16540","16237","16237","0","303","0","ZCTA5 76301"
"8600000US76302","13206","12776","12776","0","430","0","ZCTA5 76302"
"8600000US76305","4746","113","113","0","4633","0","ZCTA5 76305"
"8600000US76306","15991","15437","15437","0","554","0","ZCTA5 76306"
"8600000US76308","19677","19518","19518","0","159","0","ZCTA5 76308"
"8600000US76309","13862","13518","13518","0","344","0","ZCTA5 76309"
"8600000US76310","17989","14303","14303","0","3686","0","ZCTA5 76310"
"8600000US76311","7535","7535","7535","0","0","0","ZCTA5 76311"
"8600000US76351","2035","0","0","0","2035","0","ZCTA5 76351"
"8600000US76354","11270","10002","0","10002","1268","0","ZCTA5 76354"
"8600000US76357","712","0","0","0","712","0","ZCTA5 76357"
"8600000US76360","3502","2746","0","2746","756","0","ZCTA5 76360"
"8600000US76363","256","0","0","0","256","0","ZCTA5 76363"
"8600000US76364","193","0","0","0","193","0","ZCTA5 76364"
"8600000US76365","4831","2731","0","2731","2100","0","ZCTA5 76365"
"8600000US76366","2317","0","0","0","2317","0","ZCTA5 76366"
"8600000US76367","13045","6285","0","6285","6760","0","ZCTA5 76367"
"8600000US76370","299","0","0","0","299","0","ZCTA5 76370"
"8600000US76371","1606","0","0","0","1606","0","ZCTA5 76371"
"8600000US76372","974","0","0","0","974","0","ZCTA5 76372"
"8600000US76373","162","0","0","0","162","0","ZCTA5 76373"
"8600000US76374","4162","3282","0","3282","880","0","ZCTA5 76374"
"8600000US76377","802","0","0","0","802","0","ZCTA5 76377"
"8600000US76379","591","0","0","0","591","0","ZCTA5 76379"
"8600000US76380","3820","0","0","0","3820","0","ZCTA5 76380"
"8600000US76384","12991","10572","0","10572","2419","0","ZCTA5 76384"
"8600000US76388","203","0","0","0","203","0","ZCTA5 76388"
"8600000US76389","1329","0","0","0","1329","0","ZCTA5 76389"
"8600000US76401","25702","15949","0","15949","9753","0","ZCTA5 76401"
"8600000US76402","847","847","0","847","0","0","ZCTA5 76402"
"8600000US76424","8992","5839","0","5839","3153","0","ZCTA5 76424"
"8600000US76426","11302","5646","0","5646","5656","0","ZCTA5 76426"
"8600000US76427","804","0","0","0","804","0","ZCTA5 76427"
"8600000US76429","258","0","0","0","258","0","ZCTA5 76429"
"8600000US76430","2532","0","0","0","2532","0","ZCTA5 76430"
"8600000US76431","3384","0","0","0","3384","0","ZCTA5 76431"
"8600000US76432","1370","0","0","0","1370","0","ZCTA5 76432"
"8600000US76433","1416","0","0","0","1416","0","ZCTA5 76433"
"8600000US76435","612","0","0","0","612","0","ZCTA5 76435"
"8600000US76436","212","0","0","0","212","0","ZCTA5 76436"
"8600000US76437","5721","3658","0","3658","2063","0","ZCTA5 76437"
"8600000US76442","7545","3988","0","3988","3557","0","ZCTA5 76442"
"8600000US76443","1897","0","0","0","1897","0","ZCTA5 76443"
"8600000US76444","3635","0","0","0","3635","0","ZCTA5 76444"
"8600000US76445","407","0","0","0","407","0","ZCTA5 76445"
"8600000US76446","9000","3543","0","3543","5457","0","ZCTA5 76446"
"8600000US76448","5628","3711","0","3711","1917","0","ZCTA5 76448"
"8600000US76449","2434","0","0","0","2434","0","ZCTA5 76449"
"8600000US76450","13258","9041","0","9041","4217","0","ZCTA5 76450"
"8600000US76452","75","0","0","0","75","0","ZCTA5 76452"
"8600000US76453","1125","0","0","0","1125","0","ZCTA5 76453"
"8600000US76454","1688","0","0","0","1688","0","ZCTA5 76454"
"8600000US76455","1014","0","0","0","1014","0","ZCTA5 76455"
"8600000US76457","3960","0","0","0","3960","0","ZCTA5 76457"
"8600000US76458","6261","4231","0","4231","2030","0","ZCTA5 76458"
"8600000US76459","146","0","0","0","146","0","ZCTA5 76459"
"8600000US76460","421","0","0","0","421","0","ZCTA5 76460"
"8600000US76462","2982","0","0","0","2982","0","ZCTA5 76462"
"8600000US76463","481","0","0","0","481","0","ZCTA5 76463"
"8600000US76464","506","0","0","0","506","0","ZCTA5 76464"
"8600000US76466","332","0","0","0","332","0","ZCTA5 76466"
"8600000US76469","96","0","0","0","96","0","ZCTA5 76469"
"8600000US76470","3238","0","0","0","3238","0","ZCTA5 76470"
"8600000US76471","1906","0","0","0","1906","0","ZCTA5 76471"
"8600000US76472","1499","0","0","0","1499","0","ZCTA5 76472"
"8600000US76474","281","0","0","0","281","0","ZCTA5 76474"
"8600000US76475","977","0","0","0","977","0","ZCTA5 76475"
"8600000US76476","2637","0","0","0","2637","0","ZCTA5 76476"
"8600000US76481","208","0","0","0","208","0","ZCTA5 76481"
"8600000US76483","1063","0","0","0","1063","0","ZCTA5 76483"
"8600000US76484","1147","0","0","0","1147","0","ZCTA5 76484"
"8600000US76486","1375","0","0","0","1375","0","ZCTA5 76486"
"8600000US76487","2507","0","0","0","2507","0","ZCTA5 76487"
"8600000US76490","91","0","0","0","91","0","ZCTA5 76490"
"8600000US76491","459","0","0","0","459","0","ZCTA5 76491"
"8600000US76501","16897","12396","12396","0","4501","0","ZCTA5 76501"
"8600000US76502","31545","27125","27125","0","4420","0","ZCTA5 76502"
"8600000US76504","24268","23431","23431","0","837","0","ZCTA5 76504"
"8600000US76508","0","0","0","0","0","0","ZCTA5 76508"
"8600000US76511","3317","2653","0","2653","664","0","ZCTA5 76511"
"8600000US76513","34172","27119","27119","0","7053","0","ZCTA5 76513"
"8600000US76518","1581","0","0","0","1581","0","ZCTA5 76518"
"8600000US76519","626","0","0","0","626","0","ZCTA5 76519"
"8600000US76520","8413","5389","0","5389","3024","0","ZCTA5 76520"
"8600000US76522","35534","30489","30489","0","5045","0","ZCTA5 76522"
"8600000US76523","18","0","0","0","18","0","ZCTA5 76523"
"8600000US76524","2867","0","0","0","2867","0","ZCTA5 76524"
"8600000US76525","1062","0","0","0","1062","0","ZCTA5 76525"
"8600000US76527","4058","0","0","0","4058","0","ZCTA5 76527"
"8600000US76528","16974","8675","0","8675","8299","0","ZCTA5 76528"
"8600000US76530","2540","0","0","0","2540","0","ZCTA5 76530"
"8600000US76531","4978","3034","0","3034","1944","0","ZCTA5 76531"
"8600000US76534","2615","0","0","0","2615","0","ZCTA5 76534"
"8600000US76537","3870","0","0","0","3870","0","ZCTA5 76537"
"8600000US76538","761","0","0","0","761","0","ZCTA5 76538"
"8600000US76539","7841","284","284","0","7557","0","ZCTA5 76539"
"8600000US76541","19206","19206","19206","0","0","0","ZCTA5 76541"
"8600000US76542","40025","36332","36332","0","3693","0","ZCTA5 76542"
"8600000US76543","30430","29570","29570","0","860","0","ZCTA5 76543"
"8600000US76544","29943","29939","29939","0","4","0","ZCTA5 76544"
"8600000US76548","26344","25839","25839","0","505","0","ZCTA5 76548"
"8600000US76549","44490","41539","41539","0","2951","0","ZCTA5 76549"
"8600000US76550","11586","6080","0","6080","5506","0","ZCTA5 76550"
"8600000US76554","2104","0","0","0","2104","0","ZCTA5 76554"
"8600000US76556","1461","0","0","0","1461","0","ZCTA5 76556"
"8600000US76557","5178","0","0","0","5178","0","ZCTA5 76557"
"8600000US76559","5051","4432","4432","0","619","0","ZCTA5 76559"
"8600000US76561","962","0","0","0","962","0","ZCTA5 76561"
"8600000US76565","74","0","0","0","74","0","ZCTA5 76565"
"8600000US76566","258","0","0","0","258","0","ZCTA5 76566"
"8600000US76567","8984","5459","0","5459","3525","0","ZCTA5 76567"
"8600000US76569","2498","0","0","0","2498","0","ZCTA5 76569"
"8600000US76570","2572","0","0","0","2572","0","ZCTA5 76570"
"8600000US76571","6790","0","0","0","6790","0","ZCTA5 76571"
"8600000US76573","26","0","0","0","26","0","ZCTA5 76573"
"8600000US76574","17661","14436","0","14436","3225","0","ZCTA5 76574"
"8600000US76577","3046","0","0","0","3046","0","ZCTA5 76577"
"8600000US76578","1766","0","0","0","1766","0","ZCTA5 76578"
"8600000US76579","4258","319","319","0","3939","0","ZCTA5 76579"
"8600000US76596","1274","1274","0","1274","0","0","ZCTA5 76596"
"8600000US76597","2882","2882","0","2882","0","0","ZCTA5 76597"
"8600000US76598","523","523","0","523","0","0","ZCTA5 76598"
"8600000US76599","1956","1956","0","1956","0","0","ZCTA5 76599"
"8600000US76621","1037","0","0","0","1037","0","ZCTA5 76621"
"8600000US76622","1015","0","0","0","1015","0","ZCTA5 76622"
"8600000US76623","242","0","0","0","242","0","ZCTA5 76623"
"8600000US76624","2231","0","0","0","2231","0","ZCTA5 76624"
"8600000US76626","1563","0","0","0","1563","0","ZCTA5 76626"
"8600000US76627","1601","0","0","0","1601","0","ZCTA5 76627"
"8600000US76628","111","0","0","0","111","0","ZCTA5 76628"
"8600000US76629","1989","0","0","0","1989","0","ZCTA5 76629"
"8600000US76630","1840","0","0","0","1840","0","ZCTA5 76630"
"8600000US76631","522","0","0","0","522","0","ZCTA5 76631"
"8600000US76632","1778","0","0","0","1778","0","ZCTA5 76632"
"8600000US76633","4973","0","0","0","4973","0","ZCTA5 76633"
"8600000US76634","7093","3421","0","3421","3672","0","ZCTA5 76634"
"8600000US76635","1341","0","0","0","1341","0","ZCTA5 76635"
"8600000US76636","1497","0","0","0","1497","0","ZCTA5 76636"
"8600000US76637","536","0","0","0","536","0","ZCTA5 76637"
"8600000US76638","2837","0","0","0","2837","0","ZCTA5 76638"
"8600000US76639","1584","0","0","0","1584","0","ZCTA5 76639"
"8600000US76640","3005","933","933","0","2072","0","ZCTA5 76640"
"8600000US76641","1674","0","0","0","1674","0","ZCTA5 76641"
"8600000US76642","7057","3948","0","3948","3109","0","ZCTA5 76642"
"8600000US76643","13554","13461","13461","0","93","0","ZCTA5 76643"
"8600000US76645","11039","8328","0","8328","2711","0","ZCTA5 76645"
"8600000US76648","2302","0","0","0","2302","0","ZCTA5 76648"
"8600000US76649","790","0","0","0","790","0","ZCTA5 76649"
"8600000US76650","104","0","0","0","104","0","ZCTA5 76650"
"8600000US76651","3300","0","0","0","3300","0","ZCTA5 76651"
"8600000US76652","1087","0","0","0","1087","0","ZCTA5 76652"
"8600000US76653","1082","0","0","0","1082","0","ZCTA5 76653"
"8600000US76654","151","0","0","0","151","0","ZCTA5 76654"
"8600000US76655","7831","408","408","0","7423","0","ZCTA5 76655"
"8600000US76656","2276","0","0","0","2276","0","ZCTA5 76656"
"8600000US76657","9307","7625","2732","4893","1682","0","ZCTA5 76657"
"8600000US76660","506","0","0","0","506","0","ZCTA5 76660"
"8600000US76661","8708","5832","0","5832","2876","0","ZCTA5 76661"
"8600000US76664","3514","0","0","0","3514","0","ZCTA5 76664"
"8600000US76665","2526","0","0","0","2526","0","ZCTA5 76665"
"8600000US76666","244","0","0","0","244","0","ZCTA5 76666"
"8600000US76667","11313","6898","0","6898","4415","0","ZCTA5 76667"
"8600000US76670","1377","0","0","0","1377","0","ZCTA5 76670"
"8600000US76671","1777","0","0","0","1777","0","ZCTA5 76671"
"8600000US76673","1187","0","0","0","1187","0","ZCTA5 76673"
"8600000US76676","413","0","0","0","413","0","ZCTA5 76676"
"8600000US76678","263","0","0","0","263","0","ZCTA5 76678"
"8600000US76679","1432","0","0","0","1432","0","ZCTA5 76679"
"8600000US76680","190","0","0","0","190","0","ZCTA5 76680"
"8600000US76681","873","0","0","0","873","0","ZCTA5 76681"
"8600000US76682","2660","0","0","0","2660","0","ZCTA5 76682"
"8600000US76685","108","0","0","0","108","0","ZCTA5 76685"
"8600000US76686","285","0","0","0","285","0","ZCTA5 76686"
"8600000US76687","1466","0","0","0","1466","0","ZCTA5 76687"
"8600000US76689","3996","0","0","0","3996","0","ZCTA5 76689"
"8600000US76690","1197","0","0","0","1197","0","ZCTA5 76690"
"8600000US76691","6454","2780","0","2780","3674","0","ZCTA5 76691"
"8600000US76692","10115","0","0","0","10115","0","ZCTA5 76692"
"8600000US76693","1651","0","0","0","1651","0","ZCTA5 76693"
"8600000US76701","1826","1826","1826","0","0","0","ZCTA5 76701"
"8600000US76704","8007","8007","8007","0","0","0","ZCTA5 76704"
"8600000US76705","29155","22625","22625","0","6530","0","ZCTA5 76705"
"8600000US76706","35015","30684","30684","0","4331","0","ZCTA5 76706"
"8600000US76707","16697","16697","16697","0","0","0","ZCTA5 76707"
"8600000US76708","24476","21384","21384","0","3092","0","ZCTA5 76708"
"8600000US76710","22686","22686","22686","0","0","0","ZCTA5 76710"
"8600000US76711","9042","9042","9042","0","0","0","ZCTA5 76711"
"8600000US76712","23506","20031","20031","0","3475","0","ZCTA5 76712"
"8600000US76798","1862","1862","1862","0","0","0","ZCTA5 76798"
"8600000US76801","25552","19681","0","19681","5871","0","ZCTA5 76801"
"8600000US76802","5075","3030","0","3030","2045","0","ZCTA5 76802"
"8600000US76820","125","0","0","0","125","0","ZCTA5 76820"
"8600000US76821","4869","3705","0","3705","1164","0","ZCTA5 76821"
"8600000US76823","2945","0","0","0","2945","0","ZCTA5 76823"
"8600000US76824","35","0","0","0","35","0","ZCTA5 76824"
"8600000US76825","7091","5357","0","5357","1734","0","ZCTA5 76825"
"8600000US76827","433","0","0","0","433","0","ZCTA5 76827"
"8600000US76828","199","0","0","0","199","0","ZCTA5 76828"
"8600000US76831","63","0","0","0","63","0","ZCTA5 76831"
"8600000US76832","559","0","0","0","559","0","ZCTA5 76832"
"8600000US76834","5908","4310","0","4310","1598","0","ZCTA5 76834"
"8600000US76836","41","0","0","0","41","0","ZCTA5 76836"
"8600000US76837","3188","0","0","0","3188","0","ZCTA5 76837"
"8600000US76841","61","0","0","0","61","0","ZCTA5 76841"
"8600000US76842","191","0","0","0","191","0","ZCTA5 76842"
"8600000US76844","3550","0","0","0","3550","0","ZCTA5 76844"
"8600000US76845","178","0","0","0","178","0","ZCTA5 76845"
"8600000US76848","78","0","0","0","78","0","ZCTA5 76848"
